timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
112530404,0.0049392194,0.0038541176,0.0008600209,5000,0,-0.22923942,-0.19632997,-9.791511,5000,0
112535447,0.0021443781,0.0016206218,0.0013966986,5043,0,-0.20595017,-0.22139344,-9.74454,5043,0
112550415,0.002005216,0.0002931514,0.0010010271,4995,0,-0.24164383,-0.22795695,-9.780233,4995,0
112555418,-0.0021207852,0.002628862,0.0015757718,5003,0,-0.26084477,-0.23485212,-9.725174,5003,0
112560420,-0.0017460539,0.00014095697,0.002335732,5002,0,-0.25897062,-0.22872308,-9.73952,5002,0
112565424,0.002795778,0.0036353178,0.0020627403,5004,0,-0.2443517,-0.19760795,-9.691381,5004,0
112570423,0.0036388256,0.00053434045,0.0018205681,4999,0,-0.24914004,-0.24261649,-9.731235,4999,0
112575429,0.007879943,0.0020909172,0.0007943673,5006,0,-0.20601898,-0.23519273,-9.762669,5006,0
112605446,0.0039228755,0.0021814862,0.0010805777,4987,0,-0.26850715,-0.23012343,-9.748309,4987,0
112610445,0.0022076287,0.0007893793,0.0018847119,4999,0,-0.25854185,-0.19460998,-9.74783,4999,0
112615457,-0.0006135966,0.0011396005,0.0005620914,5012,0,-0.2528916,-0.22135414,-9.752896,5012,0
112620450,-0.0025480245,0.0021672389,-4.7004836e-05,4993,0,-0.23422709,-0.20709908,-9.765192,4993,0
112625456,-0.004962182,0.0029252244,0.00055697316,5006,0,-0.25345886,-0.21245538,-9.745357,5006,0
112630455,-0.0019762141,0.0015768814,-0.00014484691,4999,0,-0.20955366,-0.20646536,-9.74029,4999,0
112650466,0.0035294776,0.0014086026,0.0013055265,4999,0,-0.22087236,-0.21874122,-9.8174305,4999,0
112655472,0.0033713751,0.0015294915,0.0017359842,5006,0,-0.23972754,-0.23304531,-9.799067,5006,0
112660471,0.0043522986,0.0006871085,0.0021400987,4999,0,-0.24510136,-0.22892015,-9.798049,4999,0
112665478,-0.00039242755,0.0017696548,0.0014677655,5007,0,-0.23859738,-0.2022104,-9.754324,5007,0
112670480,-0.0015784987,0.002559684,0.0010453024,5002,0,-0.22193685,-0.2218121,-9.776171,5002,0
112700507,-0.013314456,-8.757806e-05,0.0013232979,5008,0,-0.2080652,-0.2668732,-9.768459,5008,0
112705502,-0.010835319,0.00085335865,0.0018722676,4995,0,-0.20838274,-0.20880133,-9.746459,4995,0
112710499,-0.003544206,0.0013178582,0.0009848573,4997,0,-0.21722496,-0.17663212,-9.771031,4997,0
112715504,0.0071111512,0.0011841516,0.001695981,5005,0,-0.2282272,-0.16787644,-9.784179,5005,0
112720504,0.0044335765,0.0021240267,-0.0001155085,5000,0,-0.22499324,-0.2030224,-9.790109,5000,0
112725509,0.000539332,0.00061704445,0.0006638658,5005,0,-0.25654852,-0.21027464,-9.804435,5005,0
112730509,-0.0046539637,0.0022026903,0.0009597028,5000,0,-0.24600005,-0.19101657,-9.771795,5000,0
112745520,0.007136598,0.0018574074,0.0025471428,5003,0,-0.27492803,-0.19592328,-9.76745,5003,0
112750520,0.0035939203,0.0028120042,0.0021209903,5000,0,-0.2638901,-0.22764161,-9.7388315,5000,0
112755532,-0.001882518,0.001741185,0.0015185144,5012,0,-0.24533413,-0.22615778,-9.722976,5012,0
112760531,-0.0004973105,0.0027121732,0.0016538535,4999,0,-0.24080853,-0.19937424,-9.77106,4999,0
112765535,0.004247031,0.0021535435,0.001846153,5004,0,-0.22423853,-0.22721647,-9.75705,5004,0
112770526,0.005860002,0.0015111681,-0.00078230613,4991,0,-0.19680203,-0.23503935,-9.799686,4991,0
112805553,0.0032778212,0.0029723987,-0.000103434955,5004,0,-0.25290483,-0.25458914,-9.734816,5004,0
112810552,-0.002320891,0.00042364284,0.0012777142,4999,0,-0.26475203,-0.30333865,-9.731439,4999,0
112815564,-0.0072957915,0.0002693734,-0.00015582655,5012,0,-0.22604673,-0.23171242,-9.691318,5012,0
112820557,-0.0045654965,0.003135894,4.5252826e-05,4993,0,-0.24309625,-0.1695451,-9.794073,4993,0
112825564,0.01190919,0.0017628239,0.002840581,5007,0,-0.22408785,-0.19306013,-9.691104,5007,0
112830563,0.0110309925,0.0011895968,0.0004861739,4999,0,-0.27766693,-0.19323194,-9.825686,4999,0
112835569,0.0070875594,0.0024560387,0.0010637109,5006,0,-0.20316276,-0.14504729,-9.756141,5006,0
112905617,0.0020439373,0.0018619185,0.0010936717,5015,0,-0.23783936,-0.24851811,-9.72271,5015,0
112910606,0.0060043726,0.0035537966,0.00028111046,4989,0,-0.25289962,-0.22737925,-9.755909,4989,0
112915611,0.0029196297,0.0006060327,0.0017958933,5005,0,-0.23835061,-0.25820476,-9.775747,5005,0
112920629,-0.0015933134,0.0012236064,0.0006136452,5018,0,-0.23339766,-0.2559945,-9.781016,5018,0
112925614,-0.0012899131,0.0018014023,0.0010899899,4985,0,-0.23402822,-0.22621904,-9.814513,4985,0
112930617,0.001259698,0.0025262132,0.0008143664,5003,0,-0.24201714,-0.21733332,-9.80542,5003,0
112935639,0.0011917586,0.0010539771,0.0026304643,5022,0,-0.20909715,-0.17231148,-9.698927,5022,0
112960634,0.00085940835,0.001874749,0.0021804501,4971,0,-0.19966283,-0.26606867,-9.752439,4971,0
112965642,0.00011789375,0.002199635,0.0005543627,5008,0,-0.23590398,-0.23803116,-9.7608595,5008,0
112970638,0.0032082582,0.0013933898,0.0016888938,4996,0,-0.21274427,-0.29203054,-9.751865,4996,0
112975641,0.0021154673,0.0024433134,0.00058894756,5003,0,-0.19383048,-0.27328062,-9.788931,5003,0
112980647,0.00018949945,0.002671407,0.003546207,5006,0,-0.1766848,-0.25656316,-9.732085,5006,0
112985646,-0.00025612352,0.0017952461,0.0018852893,4999,0,-0.18012598,-0.27430978,-9.772176,4999,0
113075695,0.010776821,0.0021425954,0.00037756076,4994,0,-0.18454997,-0.22401012,-9.718827,4994,0
113080705,0.014717888,0.003672231,0.0026602028,5010,0,-0.21488585,-0.24763031,-9.7049885,5010,0
113085703,0.011300837,0.0034697133,0.0018703783,4998,0,-0.23034963,-0.2872496,-9.790801,4998,0
113090703,0.0067694304,0.0022399276,0.0022793596,5000,0,-0.21316874,-0.24534473,-9.747371,5000,0
113095714,0.006309792,0.004318644,0.0005149446,5011,0,-0.23534061,-0.26254827,-9.793752,5011,0
113100701,0.005342867,-0.0005682307,0.0012204677,4987,0,-0.19833273,-0.25061032,-9.746733,4987,0
113105711,-0.0018203248,0.0032244232,0.0024578627,5010,0,-0.24022111,-0.22626823,-9.740642,5010,0
113110713,-0.0034538321,0.0008916972,0.0020370004,5002,0,-0.23953304,-0.21555135,-9.757453,5002,0
113115717,-0.0030571308,0.00046865983,0.0013660688,5004,0,-0.23393711,-0.18698178,-9.762617,5004,0
113120722,-0.0035533416,0.0016204608,0.001551306,5005,0,-0.2576657,-0.16144,-9.805621,5005,0
113125735,-0.0013355806,0.0016466128,0.0015087526,5013,0,-0.240935,-0.15165085,-9.74852,5013,0
113130726,0.001533272,0.0009693226,-4.5643585e-05,4991,0,-0.2582256,-0.16640684,-9.691271,4991,0
113135738,0.0020568618,-0.00016963175,0.0023843925,5012,0,-0.271167,-0.18376845,-9.746554,5012,0
113140731,0.0010667973,0.0011475311,0.0015274641,4993,0,-0.2611099,-0.22307384,-9.7702875,4993,0
113145767,0.001517668,0.0019374841,0.000347695,5036,0,-0.25939238,-0.19853044,-9.742892,5036,0
113165743,0.004208624,0.0024156834,0.0012743465,4999,0,-0.18001035,-0.2596318,-9.764156,4999,0
113170761,3.985699e-05,0.0030108602,0.0009937548,5018,0,-0.19214264,-0.28509912,-9.791804,5018,0
113175748,-0.004598447,0.0009731692,0.0005238123,4987,0,-0.22082978,-0.29511005,-9.815181,4987,0
113180753,-0.0035764326,0.003418349,0.0011099506,5005,0,-0.24203539,-0.23008054,-9.737049,5005,0
113185754,-0.0021570418,0.0037387302,0.0014255155,5001,0,-0.20837498,-0.24968766,-9.722778,5001,0
113190764,0.00441144,0.002352376,5.127523e-05,5010,0,-0.21503894,-0.19806091,-9.76869,5010,0
113195764,0.0060818647,0.002295628,0.00074791675,5000,0,-0.22960037,-0.26795226,-9.783545,5000,0
113200763,0.0032204438,0.002248115,5.4995366e-05,4999,0,-0.21430701,-0.25388625,-9.712416,4999,0
113205758,-0.0007654836,0.0017532648,0.00070742756,4995,0,-0.23330748,-0.22195113,-9.74554,4995,0
113225768,0.006891443,0.00043886068,-4.302796e-05,5003,0,-0.26597288,-0.15522411,-9.76685,5003,0
113230787,0.0072861616,0.0014621743,0.0010509363,5019,0,-0.2529374,-0.17305262,-9.758948,5019,0
113235830,0.0003252712,0.0021793318,0.0008634379,5043,0,-0.23675725,-0.22314723,-9.761508,5043,0
113240807,-0.0064672423,0.001637087,0.0016459733,4977,0,-0.1994431,-0.22749667,-9.70964,4977,0
113245817,-0.0013041319,0.0017264737,0.0021060228,5010,0,-0.21875575,-0.22574618,-9.736599,5010,0
113250797,0.0046624932,0.0014444096,0.0026695814,4980,0,-0.2049952,-0.24184668,-9.733429,4980,0
113260808,0.008059028,0.0015864295,0.0020299682,4964,0,-0.23974785,-0.2567723,-9.719899,4964,0
113265830,0.0031943284,0.0018909846,0.0010710318,5022,0,-0.23854211,-0.28402224,-9.780914,5022,0
113270853,-0.0036870344,0.0013365778,0.00126608,5023,0,-0.23867737,-0.27049,-9.760027,5023,0
113275865,-0.001490363,0.002401934,0.0017008808,5012,0,-0.22924487,-0.24509627,-9.709238,5012,0
113280823,0.0005618723,0.0021491877,-5.3433236e-05,4958,0,-0.23040292,-0.23522,-9.730853,4958,0
113360847,-0.009273541,0.0032908136,0.0025185486,4981,0,-0.18779798,-0.25835764,-9.757134,4981,0
113365850,-0.0047949622,0.0005264584,-0.00031826363,5003,0,-0.19473702,-0.26132667,-9.756195,5003,0
113370853,0.0024709967,0.0022630827,0.00073002,5003,0,-0.19482861,-0.26235044,-9.712259,5003,0
113375859,0.0068031917,0.003256586,-0.0012816415,5006,0,-0.2280009,-0.2571688,-9.801228,5006,0
113380880,-0.00060881604,0.0019675144,0.0014947194,5021,0,-0.24416953,-0.2592817,-9.7872505,5021,0
113385861,-0.004378013,0.0023624185,0.001659815,4981,0,-0.22828694,-0.21826713,-9.79201,4981,0
113410874,0.0040227044,0.0021381506,0.00033436166,5002,0,-0.24698307,-0.18189152,-9.775159,5002,0
113415887,-0.0052699028,0.0014597736,0.0028054682,5013,0,-0.23818702,-0.20147234,-9.787204,5013,0
113420880,-0.00980717,0.0024520527,0.0026816847,4993,0,-0.26121265,-0.16943915,-9.766123,4993,0
113425882,0.00040984259,0.0039451774,-0.00051206816,5002,0,-0.24946372,-0.19567136,-9.741852,5002,0
113430885,0.004556892,0.000837915,0.0020331955,5003,0,-0.22271696,-0.15875208,-9.690051,5003,0
113455909,0.003371661,0.0013000407,0.002777403,5013,0,-0.24207541,-0.27895382,-9.759102,5013,0
113460901,-0.0021390799,0.002314168,0.0007648225,4992,0,-0.24896233,-0.29035085,-9.8194065,4992,0
113465930,-0.005825169,0.001917882,0.0018839223,5029,0,-0.22537433,-0.25564024,-9.788388,5029,0
113470914,-0.004040704,0.0016558244,0.0030586387,4984,0,-0.21147715,-0.26181012,-9.740629,4984,0
113475910,-0.008047856,-0.0024430219,0.0014327284,4996,0,-0.20344266,-0.27456307,-9.78067,4996,0
113480912,-0.007630054,0.0017013842,0.0021056521,5002,0,-0.20697315,-0.23005015,-9.748192,5002,0
113495930,-0.00039116817,0.0026953842,0.0014217456,5013,0,-0.28581175,-0.19248237,-9.801756,5013,0
113500923,0.0026392834,0.0031672905,-5.6221015e-05,4993,0,-0.26140982,-0.20052697,-9.746405,4993,0
113505926,0.0010639324,0.0023866706,0.0007284301,5003,0,-0.24328828,-0.21013798,-9.794533,5003,0
113510928,0.0050328695,0.0028407099,0.0011948226,5002,0,-0.23630017,-0.20531462,-9.751204,5002,0
113515931,0.0042243707,0.0023187303,0.0010008265,5003,0,-0.22699489,-0.18540797,-9.783233,5003,0
113520936,0.0020803506,0.00052293605,0.0013558182,5005,0,-0.23517416,-0.18681969,-9.718977,5005,0
113540945,0.006243152,0.0020162181,0.0012526221,5001,0,-0.25202134,-0.25918975,-9.800236,5001,0
113545947,-0.0009396349,0.002169346,0.00079280254,5002,0,-0.2317804,-0.32389024,-9.801072,5002,0
113550980,-0.0051811044,0.0032728338,0.0024764724,5033,0,-0.26436627,-0.27794346,-9.747292,5033,0
113555960,-0.0018637658,0.00047142073,0.001178051,4980,0,-0.20973393,-0.2365926,-9.750683,4980,0
113560955,0.006681528,0.0032847507,0.00034345785,4995,0,-0.20822841,-0.2262668,-9.782573,4995,0
113565958,0.0077949506,0.0029509936,0.0017716106,5003,0,-0.20679419,-0.24107997,-9.800407,5003,0
113585968,-0.004258266,0.0025350023,0.0017433068,5002,0,-0.20313032,-0.217892,-9.751476,5002,0
113590982,-0.00017760176,0.0018153453,-0.00019506262,5014,0,-0.2137286,-0.18993358,-9.712634,5014,0
113595983,0.0020719054,0.00042083603,-0.00039865624,5001,0,-0.23175639,-0.15998994,-9.742748,5001,0
113600980,0.0020202796,0.0026329833,0.0016628508,4997,0,-0.27042824,-0.19608557,-9.785907,4997,0
113605979,0.0033496842,0.0029972142,0.00271529,4999,0,-0.2704402,-0.20115757,-9.737234,4999,0
113611001,0.00012515743,0.0009562638,0.002685754,5022,0,-0.24698704,-0.16953042,-9.77542,5022,0
113691038,-0.000697533,0.0015406765,0.00088472903,5016,0,-0.21933968,-0.20559192,-9.777239,5016,0
113696038,-0.0043858914,0.0026896533,0.0012505704,5000,0,-0.19380617,-0.21058619,-9.767818,5000,0
113701039,-0.002474115,0.001222942,0.0018103782,5001,0,-0.21802542,-0.22756514,-9.712754,5001,0
113706033,-0.00028139603,0.0016795871,0.0018176401,4994,0,-0.23458906,-0.20493771,-9.754145,4994,0
113711040,0.0065243873,0.0004136221,0.0008502999,5007,0,-0.23204865,-0.22618696,-9.7159395,5007,0
113716047,0.0055361604,0.000429818,0.00237241,5007,0,-0.23806429,-0.22294901,-9.757346,5007,0
113721048,-0.00027535352,0.0025473824,-0.0011047453,5001,0,-0.2245945,-0.22258712,-9.838345,5001,0
113741065,0.011037699,0.006793151,0.0019797399,5012,0,-0.21623631,-0.20692001,-9.766043,5012,0
113746055,0.0063908375,0.0026509631,-0.0002525533,4990,0,-0.19491956,-0.23914954,-9.800538,4990,0
113751061,0.0067479126,0.002244827,0.0017659639,5006,0,-0.19483119,-0.25343263,-9.793207,5006,0
113756077,0.000897603,0.0036051294,-9.343495e-05,5016,0,-0.22736292,-0.31392023,-9.794343,5016,0
113761065,-0.0064281467,0.00088771613,-0.000604325,4988,0,-0.1891557,-0.2850557,-9.742207,4988,0
113766065,-0.00633003,0.0020851435,0.00039227697,5000,0,-0.20616145,-0.23530754,-9.732544,5000,0
113786076,0.003516221,0.0038660318,0.0010449507,5002,0,-0.21653607,-0.19996719,-9.764,5002,0
113791085,0.00057916244,0.00058254524,0.00080526917,5009,0,-0.22424488,-0.2277439,-9.782088,5009,0
113796091,0.0010590455,0.0025475207,0.0024019682,5006,0,-0.25295377,-0.19549362,-9.824597,5006,0
113801091,0.00218865,0.0033200807,-0.0009008523,5000,0,-0.26678625,-0.21204759,-9.80618,5000,0
113806094,0.0009660008,0.0007952743,0.0010949514,5003,0,-0.23813309,-0.18629496,-9.823482,5003,0
113811099,-0.0010495213,0.0032987408,0.0022912791,5005,0,-0.24581385,-0.19509219,-9.800497,5005,0
113831105,0.0024680349,-0.00018881328,0.002057653,5007,0,-0.2048476,-0.20442165,-9.70366,5007,0
113836115,0.0030636038,0.0020838063,0.0010337275,5010,0,-0.20622902,-0.16838853,-9.830055,5010,0
113841117,0.0044842847,0.001940572,0.0017117095,5002,0,-0.17306328,-0.18781202,-9.769902,5002,0
113846109,0.002896194,0.0025153358,0.00082563306,4992,0,-0.24611187,-0.2308239,-9.850455,4992,0
113851111,0.0019202493,-8.284085e-05,0.001229998,5002,0,-0.23266852,-0.25170073,-9.747528,5002,0
113856114,-0.003889315,0.0025121132,0.0016500067,5003,0,-0.25002658,-0.24542174,-9.883747,5003,0
113881127,0.004775268,0.0021944053,0.0015087079,5003,0,-0.20921953,-0.20890114,-9.757696,5003,0
113886130,0.00610149,0.0016125132,0.0008668884,5003,0,-0.21960202,-0.23482203,-9.70561,5003,0
113891140,0.001654098,0.0014912727,0.000998318,5010,0,-0.2146115,-0.233551,-9.736477,5010,0
113896143,-0.0037209003,0.0017568188,0.001966512,5003,0,-0.20797269,-0.20424818,-9.756067,5003,0
113901152,-0.0025787174,0.0027034476,0.0013321713,5009,0,-0.21317485,-0.20215826,-9.748312,5009,0
113906141,0.0007824159,0.002419807,0.0008888165,4989,0,-0.21302171,-0.2110843,-9.757106,4989,0
113921149,-0.001884902,0.0031379105,0.0018357931,5003,0,-0.24751048,-0.20257692,-9.730845,5003,0
113926151,-0.003150274,-0.00020907496,0.0009742271,5002,0,-0.20516397,-0.16621777,-9.686878,5002,0
113931158,0.0071061435,0.0068695154,0.002444216,5007,0,-0.23941603,-0.16373947,-9.796899,5007,0
113936166,0.014990126,0.004093448,0.00014342816,5008,0,-0.20120838,-0.19839047,-9.66678,5008,0
113941172,0.011705285,0.0029667984,0.0011702252,5006,0,-0.2597214,-0.21730024,-9.770532,5006,0
113946162,0.0049810004,-8.637623e-05,0.002084906,4990,0,-0.24345209,-0.24994531,-9.846802,4990,0
113971179,0.009647911,0.00460438,0.001627431,4985,0,-0.22111791,-0.24096663,-9.75448,4985,0
113976186,0.0055925,0.0023666555,0.00085921085,5007,0,-0.220363,-0.2745834,-9.730966,5007,0
113981183,-0.0040790774,0.0016741073,0.000110625224,4997,0,-0.20579061,-0.25826657,-9.71679,4997,0
113986201,-0.008679154,0.002291565,0.0017619495,5018,0,-0.228651,-0.2053224,-9.758004,5018,0
113991211,-0.0044711223,0.0019698262,0.0013008285,5010,0,-0.23021953,-0.18286212,-9.705456,5010,0
113996209,0.0051604626,0.0014085943,0.0014062308,4998,0,-0.23577403,-0.17947374,-9.778285,4998,0
114001197,0.008822708,0.0028993243,0.0005433591,4988,0,-0.24119976,-0.186225,-9.755317,4988,0
114106252,-0.0050961655,0.0016449806,0.0018502156,5004,0,-0.24675371,-0.15242417,-9.73392,5004,0
114111256,0.0039105034,0.0034329165,0.0014365909,5004,0,-0.26203698,-0.1736863,-9.743001,5004,0
114116257,0.008910475,0.001838601,-0.0015703232,5001,0,-0.23926038,-0.19616626,-9.698364,5001,0
114121268,0.011702862,0.003004913,0.0016150175,5011,0,-0.24977233,-0.18883039,-9.799784,5011,0
114126263,0.0041871946,0.0015467199,0.0005436559,4995,0,-0.22131342,-0.23313586,-9.795872,4995,0
114166297,-0.008343805,4.6443598e-05,0.0015918844,5012,0,-0.21619326,-0.2871747,-9.733096,5012,0
114171292,-0.002275701,0.003259386,0.0015540569,4995,0,-0.24546225,-0.22063369,-9.742895,4995,0
114176292,0.0067960303,-0.00033099725,0.00074805616,5000,0,-0.20222962,-0.2597228,-9.726227,5000,0
114181300,0.004461992,0.0031270396,-0.00021950425,5008,0,-0.19985089,-0.23942542,-9.790155,5008,0
114186295,0.0005723639,0.0009956801,0.0007414761,4995,0,-0.19746344,-0.23095715,-9.787524,4995,0
114191297,-0.007821,0.0015316654,0.0013730063,5002,0,-0.22845392,-0.23141043,-9.795455,5002,0
114196310,-0.0021620316,0.002675014,0.0013369417,5013,0,-0.22743976,-0.17861299,-9.724742,5013,0
114211308,-9.0811e-06,0.002872511,0.0003933264,5002,0,-0.26165456,-0.1920003,-9.807144,5002,0
114216311,0.0003220063,0.0026340017,0.003294049,5003,0,-0.26622772,-0.16279048,-9.754803,5003,0
114221311,0.0017125868,0.0025908442,0.002396536,5000,0,-0.24093243,-0.18971616,-9.732945,5000,0
114226316,0.002119174,0.004131767,0.0019392942,5005,0,-0.23244472,-0.2132544,-9.751747,5005,0
114261332,-0.0018773274,0.0022740099,0.00060614775,5000,0,-0.20548545,-0.30293348,-9.801641,5000,0
114266338,-0.00613924,0.0015472756,0.0007400136,5006,0,-0.21923207,-0.25790384,-9.786592,5006,0
114271341,0.0034747024,0.0019042161,0.002406353,5003,0,-0.23385738,-0.24985944,-9.776815,5003,0
114276349,0.006797571,0.0022929122,0.0018368264,5008,0,-0.2137065,-0.22128868,-9.756237,5008,0
114281343,0.0028241633,0.0022301786,-3.9864003e-06,4994,0,-0.22556062,-0.24496134,-9.735699,4994,0
114286348,-0.006905713,0.00090911874,0.0009414776,5005,0,-0.238383,-0.23409961,-9.781665,5005,0
114291350,-0.0043081725,0.0016563555,0.001414136,5002,0,-0.25515968,-0.21503474,-9.740736,5002,0
114306359,0.006249742,0.0023326613,0.0034771499,5003,0,-0.14885281,-0.22586112,-9.634558,5003,0
114311359,-0.0040553766,0.0061087455,-0.0025818807,5000,0,-0.34747213,-0.22595248,-9.875776,5000,0
114316364,-0.001555913,-0.0022680745,0.0018368962,5005,0,-0.17572433,-0.16838412,-9.763943,5005,0
114321377,-0.00473831,0.0038540512,0.0022095966,5013,0,-0.2409084,-0.19654424,-9.785119,5013,0
114326369,0.002441059,0.0010299062,0.00035794516,4992,0,-0.21319114,-0.16749988,-9.772967,4992,0
114361401,0.0042168987,0.0021644125,0.0021125597,5021,0,-0.16789128,-0.29622757,-9.771972,5021,0
114366389,0.00090305,0.00144817,0.00054927624,4988,0,-0.20650314,-0.2658234,-9.768427,4988,0
114371394,0.0004856595,0.0017680357,0.0004325944,5005,0,-0.21791239,-0.22790878,-9.736412,5005,0
114376397,-0.0009380392,0.00034337983,-0.00023859645,5003,0,-0.22110169,-0.21835439,-9.770233,5003,0
114381404,0.0008233582,0.0007838752,0.00226867,5007,0,-0.20182233,-0.19294146,-9.748738,5007,0
114386402,-0.0053909807,0.0030678217,-0.00033408243,4998,0,-0.21051307,-0.18300408,-9.83284,4998,0
114391402,-0.00032727583,0.0020315223,0.00073776743,5000,0,-0.2292013,-0.12920767,-9.765384,5000,0
114406413,-0.0044919397,0.0038992064,0.0016810752,4998,0,-0.25730267,-0.25292757,-9.76632,4998,0
114411422,-0.005785035,0.00092776766,0.001289215,5009,0,-0.22688477,-0.23171717,-9.738509,5009,0
114416425,0.00091438845,0.0033784392,0.0025499563,5003,0,-0.23697457,-0.17370342,-9.76497,5003,0
114421433,0.01192019,0.0016903629,0.0017229432,5008,0,-0.20820494,-0.21597177,-9.751324,5008,0
114556493,0.0010560879,0.0031201218,0.0004326616,5005,0,-0.19510226,-0.24050318,-9.812496,5005,0
114561497,0.0056507355,0.0026078455,0.0008885185,5004,0,-0.20704666,-0.20548314,-9.7605,5004,0
114566502,0.0031800063,0.00082582555,-3.6016823e-05,5005,0,-0.19106026,-0.27026415,-9.772428,5005,0
114571499,0.00012532188,0.0030912831,0.0008758341,4997,0,-0.2187715,-0.20782192,-9.78225,4997,0
114576508,-0.0015206701,0.0027270315,0.001197586,5009,0,-0.22716105,-0.22668308,-9.740509,5009,0
114581508,0.0017596838,0.0008877514,0.0015288062,5000,0,-0.22909613,-0.21513067,-9.776018,5000,0
114586510,0.0031451534,0.0024328975,0.0011927623,5002,0,-0.1991924,-0.2426489,-9.809295,5002,0
114591546,0.0011141729,0.0029892446,5.445102e-05,5036,0,-0.24285054,-0.2087214,-9.765566,5036,0
114596523,0.003947179,0.002270853,0.00059874746,4977,0,-0.2693264,-0.20710447,-9.765033,4977,0
